RCID,Lat,Lon
RC202004,54.47719,-1.05075
RC202003,54.48618,-1.05054
RC202458,54.47706,-1.03531
RC202908,54.47694,-1.01987
RC203358,54.47681,-1.00443
RC203808,54.47669,-0.98899
RC203807,54.48568,-0.98876
RC204239,54.48555,-0.97332
RC204240,54.47656,-0.97355
RC204672,54.47642,-0.95811
RC204673,54.46743,-0.95833
RC205105,54.4673,-0.9429
RC205537,54.46716,-0.92746
RC205969,54.46702,-0.91202
RC206401,54.46688,-0.89659
RC206402,54.45789,-0.89683
RC206834,54.45775,-0.8814
RC207266,54.45761,-0.86596
RC207698,54.45746,-0.85053
RC208130,54.45731,-0.8351
RC208562,54.45717,-0.81967
RC208994,54.45701,-0.80423
RC208995,54.44802,-0.8045
RC208996,54.43903,-0.80476
RC209427,54.43888,-0.78933
RC209428,54.42989,-0.7896
RC209859,54.42973,-0.77418
RC209858,54.43872,-0.77391
RC210289,54.43857,-0.75848
RC210720,54.43841,-0.74306
RC211151,54.43825,-0.72763
RC211582,54.43808,-0.71221
RC211581,54.44707,-0.71193
RC212012,54.44691,-0.6965
RC212443,54.44674,-0.68107
RC212442,54.45573,-0.68078
RC212873,54.45556,-0.66535
RC212872,54.46455,-0.66506
RC213303,54.46438,-0.64962
RC213730,54.4642,-0.63419
RC214156,54.47302,-0.61845
RC214155,54.48201,-0.61815
RC162371,53.36568,-2.1584
RC162372,53.35669,-2.15837
RC163070,53.35671,-2.14333
RC163771,53.32974,-2.12822
RC163772,53.32075,-2.12819
RC163773,53.31175,-2.12816
RC163075,53.31174,-2.14318
RC163076,53.30274,-2.14315
RC163077,53.29375,-2.14312
RC163078,53.28476,-2.14309
RC163079,53.27576,-2.14306
RC163777,53.27578,-2.12806
RC229102,51.54356,-0.17501
RC226145,51.57228,-0.28938
RC226146,51.56329,-0.28972
RC226524,51.56307,-0.27529
RC228020,51.54423,-0.21828
RC216565,51.68474,-0.63257
RC216147,51.68491,-0.64704
RC215729,51.68508,-0.66151
RC215311,51.68524,-0.67599
RC214893,51.6854,-0.69046
RC214465,51.69456,-0.70467
RC214464,51.70355,-0.70441
RC214037,51.70371,-0.71889
RC214036,51.7127,-0.71864
RC214035,51.7217,-0.71838
RC213608,51.72186,-0.73287
RC213607,51.73085,-0.73262
RC213606,51.73984,-0.73236
RC213605,51.74884,-0.73211
RC213604,51.75783,-0.73186
RC213173,51.75799,-0.74635
RC212741,51.76714,-0.7606
RC212740,51.77613,-0.76036
RC212309,51.77628,-0.77486
RC211877,51.78543,-0.78912
RC211876,51.79442,-0.78888
RC211445,51.79457,-0.80338
RC211444,51.80356,-0.80315
RC211443,51.81256,-0.80291
RC210580,51.82184,-0.8317
RC210149,51.82199,-0.84622
RC210148,51.83098,-0.84599
RC209717,51.83112,-0.86051
RC208419,51.85852,-0.90341
RC207987,51.85865,-0.91793
RC205389,51.91339,-1.00391
RC205821,51.91327,-0.98937
RC205822,51.90427,-0.98957
RC206254,51.90415,-0.97503
RC206255,51.89515,-0.97523
RC206688,51.88603,-0.9609
RC206689,51.87704,-0.96111
RC207121,51.87691,-0.94657
RC205388,51.92239,-1.00371
RC182825,53.67108,-1.6597
RC182824,53.68008,-1.65963
RC183367,53.68003,-1.64448
RC183366,53.68903,-1.6444
RC183913,53.68898,-1.62925
RC183912,53.69797,-1.62917
RC183911,53.70697,-1.62909
RC183910,53.71596,-1.62901
RC183909,53.72495,-1.62893
RC184452,53.7249,-1.61377
RC184992,53.75183,-1.59834
RC185535,53.75178,-1.58317
RC185534,53.76078,-1.58308
RC232183,51.52349,-0.04598
RC192210,53.72396,-1.38629
RC191707,53.72403,-1.40145
RC059591,55.90613,-4.34566
RC059590,55.91512,-4.3462
RC060298,55.91542,-4.3302
RC061027,55.92471,-4.31474
RC061026,55.93369,-4.31528
RC061025,55.94267,-4.31581
RC196991,53.76805,-1.23382
RC127947,54.06416,-2.86438
RC127161,54.04606,-2.87928
RC127162,54.03707,-2.87909
RC126380,54.03696,-2.89437
RC125576,54.03684,-2.90965
RC119824,55.92387,-3.06544
RC117401,55.94142,-3.11399
RC118207,55.93257,-3.09772
RC156768,53.36546,-2.27871
RC157471,53.36549,-2.26367
RC158170,53.36553,-2.24863
RC158873,53.36556,-2.23359
RC024333,51.75351,-4.99441
RC023147,51.72544,-5.03603
RC023148,51.71646,-5.03543
RC149690,52.67247,-2.42227
RC149691,52.66348,-2.42218
RC149692,52.65448,-2.4221
RC149693,52.64549,-2.42201
RC148955,52.64543,-2.4368
RC148212,52.64538,-2.45159
RC147469,52.64532,-2.46638
RC145216,52.62715,-2.51054
RC145972,52.62721,-2.49575
RC145971,52.63621,-2.49586
RC145970,52.6452,-2.49596
RC146726,52.64526,-2.48117
RC191301,52.85174,-1.42838
RC199417,52.94919,-1.1739
RC198949,52.95828,-1.18863
RC195668,52.95895,-1.29289
RC198482,52.95838,-1.20352
RC198015,52.95848,-1.21842
RC197548,52.95858,-1.23331
RC197549,52.94959,-1.23347
RC197082,52.94968,-1.24836
RC196611,52.94977,-1.26326
RC196140,52.94986,-1.27815
RC195669,52.94995,-1.29304
RC190717,53.58029,-1.43371
RC190718,53.5713,-1.43383
RC061030,55.89776,-4.31313
RC061031,55.88877,-4.3126
RC032187,56.82507,-5.09175
RC032185,56.84302,-5.09323
RC031708,56.84262,-5.10961
RC030785,56.84179,-5.14237
RC030317,56.84138,-5.15875
RC030316,56.85036,-5.15951
RC029857,56.84994,-5.17589
RC029389,56.84952,-5.19227
RC029388,56.8585,-5.19303
RC028922,56.85808,-5.20942
RC027557,56.8568,-5.25857
RC026230,56.85551,-5.30772
RC025371,56.86361,-5.34128
RC024952,56.86317,-5.35767
RC024953,56.8542,-5.35686
RC024531,56.86273,-5.37405
RC024121,56.86228,-5.39043
RC023726,56.86184,-5.40682
RC023336,56.86139,-5.4232
RC023335,56.87036,-5.42402
RC023334,56.87933,-5.42484
RC022947,56.87888,-5.44123
RC022948,56.86991,-5.44041
RC022568,56.86946,-5.45679
RC022567,56.87843,-5.45762
RC022187,56.87798,-5.47401
RC021813,56.87752,-5.4904
RC021439,56.87706,-5.50679
RC021065,56.8766,-5.52317
RC020691,56.87613,-5.53956
RC020324,56.87567,-5.55595
RC019955,56.8752,-5.57233
RC019591,56.87473,-5.58872
RC019226,56.88323,-5.60597
RC019227,56.87426,-5.6051
RC018823,56.88275,-5.62236
RC018429,56.88228,-5.63874
RC018428,56.89125,-5.63962
RC018040,56.8818,-5.65513
RC017644,56.88132,-5.67152
RC017251,56.88083,-5.6879
RC016854,56.88035,-5.70429
RC016853,56.88932,-5.70518
RC016457,56.88883,-5.72157
RC016052,56.88834,-5.73796
RC016051,56.89731,-5.73885
RC015659,56.89682,-5.75525
RC015258,56.89632,-5.77164
RC015257,56.90529,-5.77254
RC014861,56.9048,-5.78894
RC014486,56.9043,-5.80533
RC014125,56.9038,-5.82173
RC014124,56.91276,-5.82264
RC013787,56.91226,-5.83904
RC013786,56.92123,-5.83996
RC014123,56.92173,-5.82356
RC014122,56.9307,-5.82448
RC014121,56.93967,-5.8254
RC014120,56.94864,-5.82632
RC014119,56.95761,-5.82724
RC014480,56.95811,-5.81082
RC014479,56.96708,-5.81174
RC014118,56.96657,-5.82816
RC014117,56.97554,-5.82908
RC014116,56.98451,-5.83
RC014115,56.99348,-5.83093
RC014114,57.00245,-5.83185
RC205871,51.46352,-0.99933
RC226529,51.51811,-0.27699
RC226151,51.51832,-0.2914
RC225773,51.51853,-0.30582
RC225774,51.50954,-0.30615
RC225396,51.50975,-0.32057
RC225009,51.50995,-0.33498
RC224622,51.51016,-0.34939
RC224235,51.51036,-0.36381
RC223462,51.50176,-0.39295
RC223070,51.50196,-0.40736
RC222679,51.50215,-0.42177
RC221896,51.51153,-0.45029
RC221505,51.51172,-0.46471
RC221104,51.51191,-0.47912
RC220699,51.5121,-0.49354
RC220294,51.51228,-0.50795
RC219886,51.50347,-0.52266
RC219885,51.51246,-0.52237
RC219477,51.50365,-0.53707
RC219067,51.51282,-0.5512
RC219068,51.50383,-0.55148
RC218658,51.513,-0.56561
RC218249,51.51318,-0.58003
RC217420,51.51352,-0.60886
RC217002,51.51369,-0.62328
RC217001,51.52268,-0.62301
RC216583,51.52285,-0.63743
RC216165,51.52302,-0.65185
RC215747,51.52318,-0.66627
RC215329,51.52335,-0.68069
RC214911,51.52351,-0.69511
RC214484,51.52367,-0.70953
RC214057,51.52383,-0.72395
RC214058,51.51483,-0.7242
RC213631,51.51499,-0.73862
RC213200,51.51514,-0.75303
RC213201,51.50615,-0.75328
RC212770,51.5063,-0.76769
RC212339,51.50645,-0.78211
RC212340,51.49746,-0.78235
RC211909,51.4976,-0.79676
RC211478,51.49775,-0.81117
RC211479,51.48876,-0.81141
RC211048,51.4889,-0.82582
RC210618,51.48005,-0.84046
RC210187,51.48019,-0.85486
RC210188,51.4712,-0.85509
RC209326,51.47147,-0.8839
RC208895,51.46262,-0.89852
RC208463,51.46275,-0.91292
RC208031,51.46288,-0.92732
RC207599,51.46301,-0.94172
RC207600,51.45402,-0.94193
RC207167,51.46314,-0.95613
RC207168,51.45415,-0.95633
RC177339,52.48419,-1.81629
RC206735,51.46327,-0.97053
RC205439,51.46364,-1.01374
RC205007,51.46376,-1.02814
RC205006,51.47276,-1.02795
RC204574,51.47288,-1.04235
RC204573,51.48187,-1.04217
RC204141,51.48199,-1.05657
RC203691,51.4821,-1.07098
RC203241,51.48222,-1.08539
RC202791,51.48233,-1.0998
RC202790,51.49132,-1.09962
RC202336,51.49143,-1.11403
RC202335,51.50043,-1.11386
RC201876,51.50953,-1.1281
RC201875,51.51853,-1.12793
RC201874,51.52752,-1.12776
RC201873,51.53652,-1.12759
RC201872,51.54551,-1.12742
RC201414,51.54562,-1.14185
RC201413,51.55462,-1.14168
RC136868,51.64587,-2.65853
RC201412,51.56361,-1.14151
RC200954,51.56372,-1.15594
RC200953,51.57271,-1.15577
RC200495,51.57282,-1.17021
RC200494,51.58181,-1.17005
RC200036,51.58191,-1.18449
RC200035,51.59091,-1.18433
RC199568,51.59101,-1.19877
RC199567,51.6,-1.19861
RC199100,51.6001,-1.21306
RC198633,51.6002,-1.22751
RC198632,51.60919,-1.22735
RC197698,51.60938,-1.25625
RC197230,51.61847,-1.27056
RC196759,51.61855,-1.28501
RC196288,51.61864,-1.29946
RC195817,51.61873,-1.31392
RC194395,51.61897,-1.35728
RC193915,51.61905,-1.37173
RC193422,51.61913,-1.38618
RC192933,51.6192,-1.40064
RC191941,51.61935,-1.42954
RC191438,51.61941,-1.444
RC190935,51.61948,-1.45845
RC190936,51.61049,-1.45856
RC190433,51.61055,-1.47301
RC189930,51.61062,-1.48746
RC189427,51.61068,-1.50191
RC188929,51.61074,-1.51636
RC188431,51.6108,-1.53081
RC187906,51.61085,-1.54526
RC187385,51.61091,-1.55971
RC186859,51.61096,-1.57416
RC186316,51.61101,-1.58861
RC186317,51.60202,-1.5887
RC206736,51.45428,-0.97073
RC185774,51.60207,-1.60314
RC185775,51.59307,-1.60322
RC185232,51.59312,-1.61767
RC183600,51.58426,-1.66107
RC183057,51.5843,-1.67551
RC182505,51.58434,-1.68996
RC181953,51.58437,-1.7044
RC181397,51.58441,-1.71884
RC180842,51.57545,-1.73334
RC180841,51.58444,-1.73329
RC180286,51.57548,-1.74778
RC179162,51.56654,-1.7767
RC178025,51.55759,-1.80562
RC178026,51.5486,-1.80565
RC177443,51.54862,-1.82008
RC176856,51.54864,-1.83452
RC176266,51.53967,-1.84898
RC175675,51.53968,-1.86341
RC174450,51.53072,-1.89229
RC173828,51.53073,-1.90671
RC173827,51.53973,-1.90669
RC173196,51.53974,-1.92112
RC172565,51.53974,-1.93555
RC171934,51.53975,-1.94998
RC171935,51.53076,-1.94999
RC171304,51.53076,-1.96442
RC170673,51.53076,-1.97884
RC170674,51.52177,-1.97885
RC170038,51.52177,-1.99327
RC169402,51.52177,-2.00769
RC168735,51.52177,-2.02212
RC168069,51.51277,-2.03653
RC168070,51.50377,-2.03652
RC167394,51.50377,-2.05094
RC167395,51.49477,-2.05093
RC166719,51.49476,-2.06535
RC166720,51.48576,-2.06533
RC166044,51.48576,-2.07975
RC166045,51.47676,-2.07973
RC165360,51.47675,-2.09414
RC165361,51.46775,-2.09412
RC164676,51.46774,-2.10853
RC163979,51.45873,-2.12291
RC163281,51.45871,-2.13731
RC163282,51.44972,-2.13728
RC163283,51.44072,-2.13726
RC163284,51.43172,-2.13723
RC162586,51.4317,-2.15163
RC161884,51.43169,-2.16602
RC161885,51.42269,-2.16599
RC161183,51.42267,-2.18038
RC161182,51.43166,-2.18041
RC160485,51.42264,-2.19477
RC159787,51.42262,-2.20916
RC157687,51.42253,-2.25234
RC157688,51.41354,-2.25229
RC156985,51.41351,-2.26668
RC156282,51.41347,-2.28107
RC156283,51.40448,-2.28101
RC155580,51.40444,-2.2954
RC154868,51.4044,-2.30978
RC154157,51.39537,-2.32411
RC153445,51.39533,-2.33849
RC152734,51.38629,-2.3528
RC152735,51.37729,-2.35273
RC152014,51.37725,-2.36711
RC151293,51.3772,-2.38149
RC150572,51.37715,-2.39587
RC150571,51.38615,-2.39594
RC149833,51.3861,-2.41032
RC149095,51.38605,-2.4247
RC148351,51.39499,-2.43917
RC148352,51.386,-2.43908
RC147608,51.39494,-2.45355
RC147607,51.40393,-2.45364
RC146864,51.40388,-2.46803
RC146863,51.41287,-2.46812
RC146107,51.41282,-2.48251
RC145351,51.41276,-2.4969
RC145350,51.42175,-2.49699
RC144594,51.42169,-2.51139
RC144593,51.43069,-2.51149
RC143831,51.43062,-2.52588
RC143830,51.43962,-2.52598
RC143068,51.43955,-2.54038
RC143067,51.44855,-2.54049
RC142297,51.44848,-2.55489
RC140762,51.43935,-2.58357
RC139991,51.43927,-2.59797
RC139992,51.43028,-2.59785
RC139221,51.4302,-2.61224
RC138446,51.43013,-2.62664
RC137671,51.43005,-2.64103
RC136892,51.42997,-2.65542
RC136113,51.42989,-2.66982
RC136114,51.42089,-2.66968
RC135336,51.42081,-2.68407
RC134558,51.42073,-2.69846
RC133773,51.42064,-2.71286
RC132981,51.42055,-2.72725
RC132189,51.42046,-2.74164
RC131397,51.42037,-2.75603
RC131398,51.41137,-2.75588
RC130606,51.41128,-2.77026
RC129818,51.41118,-2.78465
RC129819,51.40219,-2.7845
RC129031,51.40209,-2.79888
RC128244,51.39299,-2.81311
RC127456,51.39289,-2.82749
RC125068,51.37459,-2.87029
RC124287,51.36549,-2.88449
RC121915,51.35616,-2.92743
RC121118,51.34705,-2.94161
RC121119,51.33805,-2.94143
RC120317,51.33794,-2.95579
RC119513,51.31983,-2.96977
RC119514,51.31083,-2.96958
RC119515,51.30183,-2.96939
RC119516,51.29284,-2.9692
RC119517,51.28384,-2.96902
RC119518,51.27485,-2.96883
RC119519,51.26585,-2.96864
RC119522,51.23886,-2.96807
RC118716,51.20276,-2.98164
RC118717,51.19377,-2.98145
RC118718,51.18477,-2.98125
RC118719,51.17577,-2.98106
RC118720,51.16678,-2.98087
RC117915,51.12168,-2.99422
RC118725,51.1218,-2.97992
RC118726,51.1128,-2.97973
RC118727,51.10381,-2.97954
RC118732,51.05883,-2.97859
RC117923,51.04971,-2.99267
RC117114,51.04059,-3.00675
RC117115,51.0316,-3.00656
RC115484,51.02235,-3.03489
RC113085,51.02197,-3.07769
RC112301,51.02183,-3.09195
RC107707,51.01201,-3.17731
RC106952,51.00287,-3.19135
RC106953,50.99387,-3.19111
RC106197,50.99372,-3.20537
RC105441,50.99358,-3.21963
RC105442,50.98458,-3.21939
RC104681,50.98443,-3.23364
RC103929,50.98428,-3.2479
RC103930,50.97528,-3.24766
RC103180,50.96614,-3.26166
RC102429,50.96598,-3.27591
RC102430,50.95699,-3.27566
RC101678,50.95683,-3.28991
RC100927,50.94768,-3.3039
RC100179,50.94752,-3.31814
RC099428,50.93836,-3.33212
RC099429,50.92936,-3.33187
RC098681,50.9292,-3.3461
RC097949,50.91105,-3.35981
RC097224,50.90189,-3.37378
RC097225,50.89289,-3.37351
RC096504,50.89272,-3.38774
RC096505,50.88373,-3.38747
RC096506,50.87473,-3.3872
RC096507,50.86574,-3.38693
RC096508,50.85674,-3.38667
RC096509,50.84775,-3.3864
RC096510,50.83875,-3.38613
RC095777,50.83858,-3.40034
RC095778,50.82959,-3.40007
RC095050,50.82042,-3.414
RC093588,50.81108,-3.44213
RC093589,50.80208,-3.44185
RC092848,50.80191,-3.45605
RC092096,50.80173,-3.47025
RC092097,50.79273,-3.46996
RC091350,50.78356,-3.48387
RC091349,50.79255,-3.48416
RC090588,50.78338,-3.49806
RC089085,50.76502,-3.52586
RC089086,50.75603,-3.52556
RC088339,50.75584,-3.53974
RC088340,50.74685,-3.53945
RC088343,50.71986,-3.53857
RC089091,50.71105,-3.5241
RC089092,50.70206,-3.52381
RC092868,50.62201,-3.45049
RC092869,50.61301,-3.45021
RC092870,50.60402,-3.44993
RC092871,50.59502,-3.44966
RC092872,50.58603,-3.44938
RC092120,50.58585,-3.46351
RC092121,50.57686,-3.46323
RC092122,50.56786,-3.46295
RC091375,50.55869,-3.4768
RC090613,50.55851,-3.49092
RC090614,50.54951,-3.49064
RC089852,50.54933,-3.50476
RC089109,50.54915,-3.51888
RC088362,50.54896,-3.533
RC087615,50.54878,-3.54711
RC086877,50.54859,-3.56123
RC086878,50.53959,-3.56094
RC086135,50.5394,-3.57505
RC085391,50.53921,-3.58917
RC084648,50.53002,-3.60298
RC084649,50.52103,-3.60267
RC085393,50.52122,-3.58856
RC085394,50.51223,-3.58826
RC084651,50.50304,-3.60207
RC084652,50.49404,-3.60176
RC083903,50.49385,-3.61586
RC083904,50.48485,-3.61556
RC083142,50.48466,-3.62966
RC083143,50.47566,-3.62935
RC082381,50.47546,-3.64344
RC081615,50.47526,-3.65754
RC081616,50.46627,-3.65723
RC080855,50.46607,-3.67132
RC080856,50.45707,-3.671
RC080857,50.44808,-3.67069
RC080096,50.44788,-3.68477
RC080097,50.43888,-3.68445
RC079337,50.42968,-3.69822
RC078572,50.42948,-3.7123
RC078571,50.43847,-3.71262
RC077811,50.42927,-3.72638
RC077054,50.42906,-3.74046
RC076297,50.42885,-3.75455
RC075540,50.42863,-3.76863
RC074785,50.42842,-3.78271
RC074032,50.4282,-3.79679
RC073278,50.42798,-3.81087
RC072535,50.42776,-3.82495
RC071792,50.42754,-3.83904
RC071050,50.41832,-3.85277
RC071051,50.40933,-3.85241
RC071052,50.40034,-3.85206
RC070305,50.40011,-3.86614
RC069557,50.39989,-3.88021
RC069558,50.39089,-3.87985
RC068815,50.39066,-3.89392
RC068072,50.39043,-3.90799
RC068071,50.39943,-3.90835
RC067328,50.3992,-3.92243
RC067329,50.3902,-3.92206
RC066595,50.38997,-3.93613
RC066594,50.39896,-3.9365
RC065860,50.39873,-3.95057
RC065859,50.40772,-3.95094
RC065123,50.40748,-3.96501
RC064385,50.40724,-3.97909
RC064386,50.39825,-3.97871
RC063648,50.39801,-3.99278
RC062911,50.39777,-4.00685
RC062176,50.39753,-4.02092
RC062177,50.38853,-4.02054
RC061446,50.39728,-4.03499
RC060716,50.39703,-4.04906
RC060717,50.38804,-4.04868
RC059988,50.38779,-4.06274
RC058571,50.38729,-4.09088
RC057876,50.38704,-4.10494
RC057176,50.38678,-4.11901
RC056478,50.38652,-4.13308
RC056479,50.37753,-4.13267
RC055758,50.37727,-4.14674
RC055037,50.37701,-4.1608
RC054307,50.37675,-4.17486
RC054306,50.38574,-4.17528
RC054305,50.39473,-4.17569
RC053570,50.39447,-4.18976
RC052109,50.40293,-4.21831
RC052110,50.39394,-4.21789
RC051385,50.39367,-4.23196
RC050660,50.3934,-4.24603
RC049942,50.39312,-4.26009
RC049229,50.39285,-4.27416
RC049228,50.40184,-4.27459
RC048527,50.40156,-4.28866
RC048528,50.39257,-4.28823
RC047836,50.3923,-4.30229
RC047149,50.39202,-4.31636
RC047148,50.40101,-4.3168
RC046457,50.40073,-4.33087
RC045753,50.40044,-4.34493
RC045752,50.40943,-4.34538
RC045058,50.40915,-4.35945
RC045057,50.41814,-4.3599
RC044375,50.41785,-4.37397
RC043699,50.41757,-4.38804
RC043698,50.42656,-4.3885
RC043031,50.42627,-4.40257
RC042364,50.42597,-4.41665
RC042363,50.43496,-4.4171
RC041706,50.43467,-4.43118
RC041061,50.43438,-4.44526
RC041060,50.44337,-4.44572
RC038542,50.45116,-4.50252
RC037940,50.45085,-4.5166
RC037339,50.45954,-4.53116
RC036749,50.45923,-4.54524
RC036173,50.45892,-4.55933
RC036174,50.44993,-4.55884
RC035613,50.44962,-4.57292
RC035065,50.44931,-4.587
RC035064,50.4583,-4.58749
RC034530,50.45798,-4.60157
RC034008,50.45767,-4.61566
RC033483,50.45735,-4.62974
RC032980,50.45703,-4.64382
RC032482,50.44772,-4.6574
RC032481,50.45671,-4.6579
RC031993,50.4474,-4.67148
RC031994,50.43841,-4.67097
RC031528,50.43809,-4.68505
RC031529,50.4291,-4.68454
RC031995,50.42942,-4.67047
RC031996,50.42043,-4.66996
RC031997,50.41144,-4.66945
RC031534,50.38416,-4.682
RC031535,50.37517,-4.68149
RC031536,50.36618,-4.68099
RC031072,50.36585,-4.69504
RC031073,50.35687,-4.69453
RC030616,50.35654,-4.70858
RC030618,50.33856,-4.70756
RC030150,50.33823,-4.7216
RC029682,50.3379,-4.73565
RC029214,50.33757,-4.7497
RC028748,50.33724,-4.76374
RC028290,50.3369,-4.77779
RC027839,50.33657,-4.79183
RC027838,50.34556,-4.79236
RC027391,50.34522,-4.80641
RC026942,50.34488,-4.82045
RC026943,50.33589,-4.81992
RC026506,50.33555,-4.83396
RC026074,50.3352,-4.84801
RC026075,50.32622,-4.84747
RC025644,50.32587,-4.86151
RC025221,50.32553,-4.87555
RC024798,50.32518,-4.88959
RC024390,50.32483,-4.90363
RC024391,50.31584,-4.90308
RC023986,50.31549,-4.91712
RC023588,50.31514,-4.93116
RC023197,50.31478,-4.94519
RC023198,50.30579,-4.94464
RC022810,50.30544,-4.95867
RC022811,50.29645,-4.95811
RC022430,50.29609,-4.97214
RC022431,50.28711,-4.97158
RC022048,50.28675,-4.98561
RC021674,50.28638,-4.99964
RC021300,50.28602,-5.01366
RC020926,50.28566,-5.02769
RC020927,50.27667,-5.02712
RC020557,50.2763,-5.04114
RC020181,50.27594,-5.05517
RC020182,50.26695,-5.05459
RC019809,50.26658,-5.06861
RC019082,50.25685,-5.09607
RC018679,50.25648,-5.11009
RC018285,50.2561,-5.1241
RC018284,50.26509,-5.12469
RC017893,50.26471,-5.13871
RC017490,50.26433,-5.15273
RC017097,50.26395,-5.16675
RC016700,50.26356,-5.18077
RC016304,50.26318,-5.19479
RC016305,50.25419,-5.19418
RC015904,50.25381,-5.2082
RC015905,50.24482,-5.2076
RC015513,50.24443,-5.22161
RC015514,50.23545,-5.221
RC015118,50.23506,-5.23501
RC015119,50.22608,-5.2344
RC014734,50.22569,-5.24841
RC014373,50.22529,-5.26241
RC014015,50.21591,-5.2758
RC014014,50.2249,-5.27642
RC013683,50.21552,-5.28981
RC013362,50.20614,-5.30319
RC013058,50.20574,-5.31719
RC012766,50.20534,-5.33119
RC012485,50.20493,-5.34519
RC012486,50.19595,-5.34456
RC012200,50.19555,-5.35855
RC011919,50.19514,-5.37255
RC011327,50.19432,-5.40054
RC011328,50.18534,-5.3999
RC011022,50.18493,-5.41389
RC010709,50.18452,-5.42788
RC010710,50.17554,-5.42724
RC010385,50.17512,-5.44123
RC010073,50.16572,-5.45457
RC010074,50.15674,-5.45392
RC009749,50.14734,-5.46725
RC010075,50.14776,-5.45327
RC009750,50.13836,-5.4666
RC009097,50.12854,-5.4939
RC084647,50.53902,-3.60328
RC083898,50.53882,-3.6174
RC083897,50.54782,-3.61771
RC083134,50.55661,-3.63214
RC083133,50.56561,-3.63245
RC227677,51.39157,-0.2386
RC227678,51.38258,-0.23894
RC227300,51.3828,-0.25331
RC226922,51.38301,-0.26769
RC226545,51.37423,-0.2824
RC226167,51.37444,-0.29677
RC226168,51.36545,-0.2971
RC226169,51.35645,-0.29743
RC225791,51.35666,-0.3118
RC225792,51.34767,-0.31213
RC160254,53.50052,-2.20416
RC160952,53.50054,-2.18908
RC161654,53.50056,-2.17399
RC161653,53.50956,-2.17403
RC174208,53.70749,-1.88681
RC174209,53.69849,-1.88683
RC174822,53.69848,-1.87167
RC175433,53.71645,-1.85646
RC175432,53.72544,-1.85643
RC176023,53.72542,-1.84126
RC176614,53.7254,-1.82609
RC177201,53.72538,-1.81093
RC177784,53.72535,-1.79576
RC177783,53.73435,-1.79572
RC178352,53.73432,-1.78055
RC178351,53.74331,-1.7805
RC178920,53.74328,-1.76533
RC178919,53.75228,-1.76528
RC179488,53.75225,-1.7501
RC179487,53.76124,-1.75005
RC179486,53.77023,-1.74999
RC179485,53.77923,-1.74994
RC165832,53.39274,-2.08326
RC166508,53.39275,-2.06822
RC166507,53.40174,-2.06823
RC166506,53.41074,-2.06825
RC061760,55.89806,-4.29715
RC062490,55.89835,-4.28116
RC062491,55.88937,-4.28063
RC063226,55.88967,-4.26464
RC060300,55.89746,-4.32912
RC128734,54.07326,-2.84927
RC127946,54.07315,-2.86456
RC118189,56.17525,-3.10463
RC118999,56.1754,-3.08852
RC118998,56.18438,-3.08877
RC119804,56.18452,-3.07265
RC119803,56.19351,-3.0729
RC120605,56.19365,-3.05678
